Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
48.4898 48.4898 3
67.6735 67.6735 3
30.4351 30.4351 3
55.5881 55.5881 1
56.8063 56.8063 3
35.799 35.799 2
75.1557 75.1557 3
40.8334 40.8334 3
66.4116 66.4116 3
76.0493 76.0493 3
32.0291 32.0291 3
53.7203 53.7203 3
38.0754 38.0754 3
54.621 54.621 1
33.6585 33.6585 3
39.0589 39.0589 3
39.0993 39.0993 2
34.9596 34.9596 1
35.4642 35.4642 3
72.1654 72.1654 2
82.7896 82.7896 3
32.1478 32.1478 3
55.4732 55.4732 3
34.4884 34.4884 2
33.0116 33.0116 1
51.706 51.706 3
41.9133 41.9133 3
71.909 71.909 3
40.0967 40.0967 3
39.8086 39.8086 1
32.803 32.803 2
37.7472 37.7472 2
35.3065 35.3065 1
43.6992 43.6992 2
103.731 103.731 3
76.5941 76.5941 3
240.68 240.68 2
110.629 110.629 3
51.7946 51.7946 2
34.5361 34.5361 3
31.3376 31.3376 2
31.554 31.554 2
64.2048 64.2048 2
39.6066 39.6066 2
30.608 30.608 1
33.9946 33.9946 3
33.3053 33.3053 3
57.4885 57.4885 3
39.6377 39.6377 2
53.9921 53.9921 3
32.4929 32.4929 1
35.2674 35.2674 2
32.5379 32.5379 1
117.206 117.206 3
31.3057 31.3057 3
31.0585 31.0585 3
32.0837 32.0837 2
35.5667 35.5667 3
42.0977 42.0977 3
47.9557 47.9557 2
43.8658 43.8658 3
63.5403 63.5403 3
41.804 41.804 2
32.8815 32.8815 1
101.475 101.475 3
43.4088 43.4088 2
37.5378 37.5378 2
37.4678 37.4678 3
33.5597 33.5597 3
42.3296 42.3296 3
32.0774 32.0774 1
38.8334 38.8334 1
75.8948 75.8948 3
31.0892 31.0892 3
31.319 31.319 3
55.6545 55.6545 2
32.7196 32.7196 2
35.8008 35.8008 2
31.7274 31.7274 3
30.9609 30.9609 2
32.8702 32.8702 3
54.6388 54.6388 3
40.4571 40.4571 2
30.7457 30.7457 3
41.1011 41.1011 1
35.271 35.271 3
30.6385 30.6385 3
98.1282 98.1282 3
30.145 30.145 3
32.6163 32.6163 2
211.288 211.288 3
56.2869 56.2869 1
55.5973 55.5973 3
35.6727 35.6727 2
31.5085 31.5085 2
43.5131 43.5131 3
37.8151 37.8151 3
40.239 40.239 3
44.1799 44.1799 3
39.5625 39.5625 2
41.8327 41.8327 3
39.7957 39.7957 3
58.9098 58.9098 1
69.4203 69.4203 3
35.1495 35.1495 3
40.4208 40.4208 2
31.8199 31.8199 1
38.0658 38.0658 1
97.7483 97.7483 3
41.8393 41.8393 2
115.867 115.867 3
60.0056 60.0056 2
33.7214 33.7214 2
32.2702 32.2702 3
31.6754 31.6754 1
35.6534 35.6534 3
55.9141 55.9141 1
30.8304 30.8304 1
189.188 189.188 2
39.6021 39.6021 1
35.1229 35.1229 3
35.3802 35.3802 2
32.9169 32.9169 1
51.1874 51.1874 3
166.466 166.466 2
43.5497 43.5497 3
48.0106 48.0106 3
43.3353 43.3353 3
33.3046 33.3046 2
32.0929 32.0929 2
49.9127 49.9127 3
79.8085 79.8085 2
36.1118 36.1118 2
42.0068 42.0068 1
107.625 107.625 1
39.7121 39.7121 3
37.3368 37.3368 1
32.062 32.062 3
40.3766 40.3766 3
75.0208 75.0208 1
39.8789 39.8789 1
66.3991 66.3991 3
82.3498 82.3498 3
40.6427 40.6427 1
57.9621 57.9621 3
46.595 46.595 3
32.0358 32.0358 3
43.9604 43.9604 2
85.9114 85.9114 3
60.4402 60.4402 1
35.1613 35.1613 3
54.1266 54.1266 3
47.7058 47.7058 2
77.0242 77.0242 3
32.6868 32.6868 1
32.4037 32.4037 3
55.9717 55.9717 3
31.3749 31.3749 3
31.1018 31.1018 2
31.3091 31.3091 3
64.2286 64.2286 2
56.0741 56.0741 2
70.3439 70.3439 2
52.2154 52.2154 3
40.7699 40.7699 3
32.0752 32.0752 1
38.9507 38.9507 1
36.9297 36.9297 2
122.019 122.019 3
41.3791 41.3791 3
62.3425 62.3425 3
44.9964 44.9964 3
34.7129 34.7129 3
45.9884 45.9884 2
101.68 101.68 3
65.8124 65.8124 1
107.389 107.389 2
37.9729 37.9729 3
64.9724 64.9724 3
70.5145 70.5145 3
38.9079 38.9079 3
32.137 32.137 3
43.9493 43.9493 3
48.419 48.419 1
34.4847 34.4847 3
48.8794 48.8794 3
109.182 109.182 3
42.3566 42.3566 3
107.6 107.6 3
157.543 157.543 3
58.5433 58.5433 2
30.9266 30.9266 1
45.6304 45.6304 3
48.6469 48.6469 3
56.8451 56.8451 1
56.3356 56.3356 2
33.0386 33.0386 1
36.357 36.357 2
31.2675 31.2675 3
46.2922 46.2922 3
46.6827 46.6827 3
147.61 147.61 3
35.2189 35.2189 2
30.115 30.115 3
186.916 186.916 1
59.6095 59.6095 3
33.9734 33.9734 3
51.1598 51.1598 2
38.4531 38.4531 3
30.0427 30.0427 3
31.7817 31.7817 2
61.9971 61.9971 1
32.6846 32.6846 1
93.6253 93.6253 1
53.7563 53.7563 3
36.2805 36.2805 2
42.2784 42.2784 3
58.5079 58.5079 2
42.7545 42.7545 3
37.5863 37.5863 3
127.009 127.009 2
38.013 38.013 2
33.635 33.635 1
32.4823 32.4823 3
48.8508 48.8508 3
96.3926 96.3926 3
31.0299 31.0299 3
39.541 39.541 3
36.8935 36.8935 2
71.8542 71.8542 2
105.228 105.228 3
32.6491 32.6491 3
43.9852 43.9852 3
67.3598 67.3598 3
83.1611 83.1611 3
32.8044 32.8044 1
45.7085 45.7085 3
38.8038 38.8038 2
48.6565 48.6565 3
47.2294 47.2294 3
62.4962 62.4962 2
44.97 44.97 1
60.1476 60.1476 3
54.9969 54.9969 3
63.7085 63.7085 3
93.011 93.011 3
53.9442 53.9442 3
31.2446 31.2446 1
45.8748 45.8748 2
32.32 32.32 3
33.0319 33.0319 2
35.5346 35.5346 3
66.8215 66.8215 1
49.3003 49.3003 3
31.9234 31.9234 1
52.0934 52.0934 1
34.2826 34.2826 3
49.7606 49.7606 3
50.5826 50.5826 2
46.0061 46.0061 3
42.8927 42.8927 3
34.2815 34.2815 3
38.9037 38.9037 2
39.5471 39.5471 2
30.0301 30.0301 3
42.0767 42.0767 3
85.0348 85.0348 3
54.791 54.791 3
32.2446 32.2446 1
74.0689 74.0689 2
58.7876 58.7876 2
58.2095 58.2095 3
121.866 121.866 3
34.7779 34.7779 3
54.8065 54.8065 3
134.941 134.941 2
43.2819 43.2819 3
34.702 34.702 1
57.8299 57.8299 3
35.9918 35.9918 2
38.4181 38.4181 2
67.1044 67.1044 3
34.992 34.992 3
51.8834 51.8834 2
43.6475 43.6475 3
37.3202 37.3202 2
37.3645 37.3645 3
49.3773 49.3773 3
35.1115 35.1115 3
33.2431 33.2431 3
31.9869 31.9869 3
39.0327 39.0327 3
49.7854 49.7854 2
32.8954 32.8954 3
173.416 173.416 2
40.6144 40.6144 3
65.8324 65.8324 2
31.4296 31.4296 1
30.2085 30.2085 2
162.733 162.733 3
34.5717 34.5717 3
32.5886 32.5886 1
41.7105 41.7105 3
36.2859 36.2859 2
80.2036 80.2036 3
34.8334 34.8334 2
62.3634 62.3634 3
76.1569 76.1569 3
52.5348 52.5348 2
35.6098 35.6098 3
43.7544 43.7544 1
31.0345 31.0345 1
31.3636 31.3636 3
35.9596 35.9596 3
126.851 126.851 3
35.3078 35.3078 1
41.7626 41.7626 2
45.2862 45.2862 2
63.5035 63.5035 3
37.5124 37.5124 3
84.5535 84.5535 2
37.3458 37.3458 2
53.9926 53.9926 1
34.5114 34.5114 2
31.0394 31.0394 3
95.2131 95.2131 1
32.9343 32.9343 3
44.028 44.028 2
37.1825 37.1825 3
35.7692 35.7692 1
80.7705 80.7705 3
33.5488 33.5488 3
48.7046 48.7046 2
45.9655 45.9655 2
69.8733 69.8733 2
35.2016 35.2016 1
